Date,Price,Volume
2021-08-18,1.00,5880049057.04
2021-08-19,1.00,6394280971.70
2021-08-20,1.00,5974506315.97
2021-08-21,1.00,5179448244.00
2021-08-22,1.00,4460714368.03
2021-08-23,1.00,6094083407.10
2021-08-24,1.00,6262741423.31
2021-08-25,1.00,6540774338.13
2021-08-26,1.00,6069686586.24
2021-08-27,1.00,5702328821.38
2021-08-28,1.00,4211028843.08
2021-08-29,1.00,4709122581.28
2021-08-30,1.00,5744607090.21
2021-08-31,1.00,6288421645.63
2021-09-01,1.00,5912049456.50
2021-09-02,1.00,6224459063.37
2021-09-03,1.00,7282244763.82
2021-09-04,1.00,5267509826.03
2021-09-05,1.00,5379863765.98
2021-09-06,1.00,7639143924.04
2021-09-07,1.00,14590983685.66
2021-09-08,1.00,11418064658.43
2021-09-09,1.00,8534711180.25
2021-09-10,1.00,7470738556.54
2021-09-11,1.00,6036529777.42
2021-09-12,1.00,5308860794.14
2021-09-13,1.00,7157002682.42
2021-09-14,1.00,5622207619.94
2021-09-15,1.00,5274671680.45
2021-09-16,1.00,6655708970.02
2021-09-17,1.00,5594804605.56
2021-09-18,1.00,5075515724.95
2021-09-19,1.00,3921488904.81
2021-09-20,1.00,7648161515.23
2021-09-21,1.00,7280724301.25
2021-09-22,1.00,6246945586.13
2021-09-23,1.00,5422103396.51
2021-09-24,1.00,7162518076.76
2021-09-25,1.00,4451501482.61
2021-09-26,1.00,6251602788.71
2021-09-27,1.00,5026810819.04
2021-09-28,1.00,4483634091.17
2021-09-29,1.00,4305565874.58
2021-09-30,1.00,4690755615.49
2021-10-01,1.00,6536445527.28
2021-10-02,1.00,4601634662.09
2021-10-03,1.00,4373199103.40
2021-10-04,1.00,6225554779.05
2021-10-05,1.00,6030695328.09
2021-10-06,1.00,7877494103.37
2021-10-07,1.00,7849175917.04
2021-10-08,1.00,7070649399.98
2021-10-09,1.00,4820108531.64
2021-10-10,1.00,4887973646.77
2021-10-11,1.00,5506111288.20
2021-10-12,1.00,6220506713.82
2021-10-13,1.00,6844663260.61
2021-10-14,1.00,5585425933.25
2021-10-15,1.00,8074379249.90
2021-10-16,1.00,4998274008.23
2021-10-17,1.00,5075508837.64
2021-10-18,1.00,6151670500.16
2021-10-19,1.00,5084432864.23
2021-10-20,1.00,5806421055.37
2021-10-21,1.00,7380404099.06
2021-10-22,1.00,5986103535.42
2021-10-23,1.00,4051495442.18
2021-10-24,1.00,5300908866.67
2021-10-25,1.00,5493526382.96
2021-10-26,1.00,6331024418.90
2021-10-27,1.00,11782111088.32
2021-10-28,1.00,10528779037.63
2021-10-29,1.00,8703750135.71
2021-10-30,1.00,8139889934.49
2021-10-31,1.00,7708964576.39
2021-11-01,1.00,7578147023.94
2021-11-02,1.00,7870893586.08
2021-11-03,1.00,7770778890.62
2021-11-04,1.00,8397311068.01
2021-11-05,1.00,7195593027.82
2021-11-06,1.00,5639328495.67
2021-11-07,1.00,4987192223.61
2021-11-08,1.00,7222329359.12
2021-11-09,1.00,7322871210.20
2021-11-10,1.00,10166158460.74
2021-11-11,1.00,7113066291.37
2021-11-12,1.00,6899737940.39
2021-11-13,1.00,5282803081.55
2021-11-14,1.00,4777418261.51
2021-11-15,1.00,5696466025.63
2021-11-16,1.00,9104697955.53
2021-11-17,1.00,7142295186.63
2021-11-18,1.00,8791111901.80
2021-11-19,1.00,7416498477.62
2021-11-20,1.00,6293939323.02
2021-11-21,1.00,6400898943.94
2021-11-22,1.00,7266774981.51
2021-11-23,1.00,7241444457.80
2021-11-24,1.00,6816270736.65
2021-11-25,1.00,7421215500.26
2021-11-26,1.00,9596585583.44
2021-11-27,1.00,5734974788.41
2021-11-28,1.00,6160968833.98
2021-11-29,1.00,6207213335.08
2021-11-30,1.00,8048579540.27
2021-12-01,1.00,8179496912.53
2021-12-02,1.00,7503611091.10
2021-12-03,1.00,7476804629.82
