Date,Price,Volume
2017-05-29,1.02,80508896.00
2017-05-30,1.01,108331000.00
2017-05-31,1.04,84739904.00
2017-06-01,1.03,100614000.00
2017-06-02,1.02,49197100.00
2017-06-03,1.02,43629000.00
2017-06-04,1.01,49194800.00
2017-06-05,1.02,49132500.00
2017-06-06,1.00,152408000.00
2017-06-07,1.01,97386096.00
2017-06-08,1.00,65560000.00
2017-06-09,1.00,58031200.00
2017-06-10,1.02,80163296.00
2017-06-11,1.01,84910496.00
2017-06-12,1.02,211119008.00
2017-06-13,1.01,105293000.00
2017-06-14,1.03,139975008.00
2017-06-15,1.02,243107008.00
2017-06-16,1.02,109032000.00
2017-06-17,0.99,104554000.00
2017-06-18,1.00,114519000.00
2017-06-19,0.99,75733696.00
2017-06-20,0.98,88767296.00
2017-06-21,0.98,108254000.00
2017-06-22,0.97,63105300.00
2017-06-23,1.01,41182300.00
2017-06-24,1.02,79286600.00
2017-06-25,1.01,102005000.00
2017-06-26,1.01,195886000.00
2017-06-27,1.01,171804992.00
2017-06-28,1.01,128750000.00
2017-06-29,1.02,101103000.00
2017-06-30,1.01,72550400.00
2017-07-01,1.02,82133800.00
2017-07-02,1.02,76519200.00
2017-07-03,1.00,87514200.00
2017-07-04,1.00,87707904.00
2017-07-05,1.00,66727600.00
2017-07-06,1.00,44331000.00
2017-07-07,1.01,84663200.00
2017-07-08,1.00,62607300.00
2017-07-09,1.01,45640800.00
2017-07-10,1.01,132682000.00
2017-07-11,1.01,173424000.00
