Date,Price,Volume
2020-09-11,1.00,412149370.48
2020-09-12,1.00,366444888.69
2020-09-13,1.00,406389836.52
2020-09-14,1.00,477277456.77
2020-09-15,1.00,406597603.70
2020-09-16,1.00,425437478.59
2020-09-18,1.00,442248343.46
2020-09-19,1.00,372786315.31
2020-09-20,1.00,380417647.80
2020-09-21,1.00,452203611.38
2020-09-22,1.00,343552519.21
2020-09-23,1.00,570244649.33
2020-09-24,1.00,485569424.06
2020-09-25,1.00,454308021.83
2020-09-26,1.00,403554371.78
2020-09-27,1.00,372960063.23
2020-09-28,1.00,394663533.43
2020-09-29,1.00,270605260.89
2020-09-30,1.00,292596569.87
2020-10-01,1.00,487472949.21
2020-10-02,1.00,465525691.72
2020-10-03,1.00,238468459.54
2020-10-04,1.00,241403385.80
2020-10-05,1.00,360918051.97
2020-10-06,1.00,425031249.99
2020-10-07,1.00,374254318.36
2020-10-08,1.00,299815037.05
2020-10-09,1.00,327727312.69
2020-10-10,1.00,427180195.01
2020-10-11,1.00,403861255.86
2020-10-12,1.00,416476986.33
2020-10-13,1.00,387594912.75
2020-10-14,1.00,409435371.44
2020-10-15,1.00,391984913.39
2020-10-16,1.00,395543364.67
2020-10-17,1.00,333120959.84
2020-10-18,1.00,307862057.61
2020-10-19,1.00,413360977.09
2020-10-20,1.00,465386778.12
2020-10-21,1.00,604292164.37
2020-10-22,1.00,576937505.92
2020-10-23,1.00,437724211.38
2020-10-24,1.00,398566286.44
2020-10-25,1.00,402083347.24
2020-10-26,1.00,3320438919.32
2020-10-27,1.00,458104672.78
2020-10-28,1.00,528512165.11
2020-10-29,1.00,470459195.92
2020-10-30,1.00,431217496.13
2020-10-31,1.00,373758762.05
2020-11-01,1.00,351799541.07
2020-11-02,1.00,441571379.38
2020-11-03,1.00,442283089.58
2020-11-04,1.00,472844826.08
2020-11-05,1.00,539340013.78
2020-11-06,1.00,591081547.69
2020-11-07,1.00,557991189.03
2020-11-08,1.00,476614619.44
2020-11-09,1.00,622091069.63
2020-11-10,1.00,343661075.25
2020-11-11,1.00,485540180.67
2020-11-12,1.00,537060491.89
2020-11-13,1.00,540727845.53
2020-11-14,1.00,449535541.40
2020-11-15,1.00,283637646.20
2020-11-16,1.00,512767433.32
2020-11-17,1.00,580963623.73
2020-11-18,1.00,656269397.13
2020-11-19,1.00,494516423.24
2020-11-20,1.00,566516097.52
2020-11-21,1.00,617179131.34
2020-11-22,1.00,612750449.98
2020-11-23,1.00,684467515.19
2020-11-24,1.00,767726662.77
2020-11-25,1.00,684764089.21
2020-11-26,1.00,1029792049.35
2020-11-27,1.00,579819717.19
2020-11-28,1.00,505337858.95
2020-11-29,1.00,469745855.54
2020-11-30,1.00,707506102.92
2020-12-01,1.00,791656263.83
2020-12-02,1.00,659579564.61
2020-12-03,1.00,613512931.45
2020-12-04,1.00,616718868.63
2020-12-05,1.00,528929181.55
2020-12-06,1.00,500125499.22
