Date,Price,Volume
2017-05-25,174.45,943636992.00
2017-05-26,160.40,792457984.00
2017-05-27,157.76,1217059968.00
2017-05-28,170.51,717971008.00
2017-05-29,194.91,718828032.00
2017-05-30,231.91,1586669952.00
2017-05-31,230.67,1271600000.00
2017-06-01,222.24,812924032.00
2017-06-02,223.77,469532000.00
2017-06-03,224.38,427896000.00
2017-06-04,245.33,753820032.00
2017-06-05,248.46,435660000.00
2017-06-06,264.47,741553024.00
2017-06-07,258.07,461648992.00
2017-06-08,261.67,385494016.00
2017-06-09,281.74,557985984.00
2017-06-10,337.67,1611629952.00
2017-06-11,340.61,1373219968.00
2017-06-12,401.49,2882650112.00
2017-06-13,397.54,1717379968.00
2017-06-14,359.05,1272579968.00
2017-06-15,361.93,2463450112.00
2017-06-16,370.23,1096280064.00
2017-06-17,379.41,904652992.00
2017-06-18,371.46,904702976.00
2017-06-19,370.06,685171968.00
2017-06-20,359.01,1020390016.00
2017-06-21,336.87,1420130048.00
2017-06-22,336.37,925766976.00
2017-06-23,341.74,593206976.00
2017-06-24,323.70,673585024.00
2017-06-25,303.25,1186880000.00
2017-06-26,272.69,2081810048.00
2017-06-27,293.09,1973869952.00
2017-06-28,327.93,2056550016.00
2017-06-29,302.88,1508579968.00
2017-06-30,294.92,1011800000.00
2017-07-01,274.60,1089200000.00
2017-07-02,287.99,1123330048.00
2017-07-03,282.90,851408000.00
2017-07-04,273.30,687691008.00
2017-07-06,270.55,623080000.00
2017-07-07,245.99,687251968.00
2017-07-08,251.70,754958016.00
2017-07-09,242.14,505118016.00
2017-07-10,215.36,937219008.00
2017-07-11,197.40,1440950016.00
2017-07-12,230.77,1241190016.00
2017-07-13,209.73,828489024.00
2017-07-14,199.66,749382016.00
2017-07-15,170.65,810451968.00
2017-07-16,157.36,1516889984.00
2017-07-17,193.42,1669500032.00
2017-07-18,234.39,2709260032.00
2017-07-19,199.70,2328790016.00
2017-07-20,227.26,2224999936.00
2017-07-21,218.30,1006129984.00
2017-07-22,229.48,618259968.00
2017-07-23,225.95,649614976.00
2017-07-24,224.71,431691008.00
2017-07-25,206.71,1095760000.00
2017-07-26,203.95,717692032.00
2017-07-27,204.32,393283008.00
2017-07-28,193.12,562571008.00
2017-07-29,205.79,824355008.00
2017-07-30,197.98,596233984.00
2017-07-31,203.87,569414016.00
2017-08-01,226.77,1585330048.00
2017-08-02,219.95,632606016.00
2017-08-03,225.34,557217024.00
2017-08-04,223.07,539782976.00
2017-08-05,256.51,1332999936.00
2017-08-06,261.57,1482979968.00
2017-08-07,269.18,935726976.00
2017-08-08,296.77,1502409984.00
2017-08-09,296.03,2638579968.00
2017-08-10,295.89,1076819968.00
2017-08-11,308.86,953576000.00
2017-08-12,310.60,1111650048.00
2017-08-13,298.06,1369369984.00
2017-08-14,300.10,864390976.00
2017-08-15,289.82,1051800000.00
2017-08-16,302.27,967643008.00
2017-08-17,301.46,909494016.00
2017-08-18,295.59,936160000.00
2017-08-19,297.47,860201984.00
2017-08-20,301.43,571947008.00
2017-08-21,321.59,2448969984.00
2017-08-22,314.79,1336400000.00
2017-08-23,317.52,811990016.00
2017-08-24,325.61,697665024.00
2017-08-25,331.92,760329024.00
2017-08-26,333.88,514180992.00
2017-08-27,347.89,633369984.00
2017-08-28,347.75,854318976.00
2017-08-29,370.67,1220029952.00
2017-08-30,378.48,1333319936.00
2017-08-31,383.04,706254016.00
2017-09-01,387.74,874222016.00
2017-09-02,348.98,1483600000.00
2017-09-03,347.48,986265984.00
2017-09-04,295.17,1801689984.00
2017-09-05,312.99,1551049984.00
2017-09-06,334.34,1058830016.00
2017-09-07,329.43,718624000.00
2017-09-08,296.50,1098780032.00
2017-09-09,294.40,528620992.00
2017-09-10,288.75,698326016.00
2017-09-11,294.53,571307008.00
2017-09-12,291.46,753144000.00
2017-09-13,277.11,921692032.00
2017-09-14,213.91,1184589952.00
2017-09-15,250.46,1935699968.00
2017-09-16,246.52,711737024.00
2017-09-17,251.75,427452000.00
2017-09-18,293.50,1127750016.00
2017-09-19,282.80,646908992.00
2017-09-20,283.74,421404000.00
2017-09-21,258.58,601265984.00
2017-09-22,264.31,430080992.00
2017-09-23,286.17,450934016.00
2017-09-24,282.48,571411008.00
2017-09-25,292.33,483160992.00
2017-09-26,287.44,345800992.00
2017-09-27,306.47,550243968.00
2017-09-28,299.15,501894016.00
2017-09-29,291.47,541374976.00
2017-09-30,301.46,332439008.00
2017-10-01,302.34,306184992.00
2017-10-02,297.48,339443008.00
2017-10-04,292.66,257906000.00
2017-10-05,295.86,253747008.00
2017-10-06,308.59,318664000.00
2017-10-07,311.12,342204992.00
2017-10-08,308.61,293167008.00
2017-10-09,297.39,559467008.00
2017-10-10,299.87,359705984.00
2017-10-11,303.46,264146000.00
2017-10-12,304.14,527556992.00
2017-10-13,338.76,1304359936.00
2017-10-14,339.63,516561984.00
2017-10-15,336.60,635406976.00
2017-10-16,333.38,692884992.00
2017-10-17,317.08,509924000.00
2017-10-18,314.32,606113984.00
2017-10-19,308.09,349830016.00
2017-10-20,304.01,396672992.00
2017-10-21,300.19,408014016.00
2017-10-22,295.45,327387008.00
2017-10-23,286.95,482336000.00
2017-10-24,298.33,684281024.00
2017-10-25,297.92,325040000.00
2017-10-26,296.53,270272992.00
2017-10-27,297.42,257168992.00
2017-10-28,296.30,264424000.00
2017-10-29,305.09,551752000.00
2017-10-30,307.75,331441984.00
2017-10-31,305.88,369583008.00
2017-11-01,291.69,553864000.00
2017-11-02,287.43,904900992.00
2017-11-03,305.71,646339968.00
2017-11-04,300.47,416479008.00
2017-11-05,296.26,337657984.00
2017-11-06,298.89,579358976.00
2017-11-07,294.66,540766016.00
2017-11-08,309.07,967955968.00
2017-11-09,320.88,893249984.00
2017-11-10,299.25,885985984.00
