blockNumber	transactionHash	status	gasUsed	cumulativeGasUsed	effectiveGasPrice
9789025	0xef3f3ed75930f17f676d3a4a87c3377d57b10d2f5413110c5cba478c2530c5ed	1	236950	9362962	3000000000
9789026	0x329ca52ddeb0135a3a4d13b5d6809e2712202dcd180e2e3adc6e81e5d846b72a	1	92713	8107703	1100000144
9789066	0xfc3d588dcc0a18b419423a5769ea49a0fed00ccca754603590e559fed66436ef	1	180481	9564259	7000000000
9801669	0x7002a9c07607006fffdcbaede0cd93557ceb81467e2b28cbbe2714ea7345bf02	1	99885	99885	100000000000
9801671	0x3367ee6b04c99bb3806ec58ec19bd20168b2658966ffe177adb4735ac4f8ddfa	1	107689	2289643	6400000000
9801671	0xc3dc10c2160c6d33c07e83c6283901e97317199e6071715ed53f8401a09c8a87	1	92689	9753587	3840000000
9802942	0x39866a6089e25229d835d76ad034018ba2a64d30d9100353f8427cc7a04ca891	1	88102	945435	15600000000
9802942	0xd50a81cd55bda3bc3e8a6635e2c6a20bb49a987b0728245cf98ffc27588bb30c	1	99861	177070	50000000000
9802947	0xa302e0193a65ef0f9c29d48598aa4b9caeb0abc7050fdde25bc31291bcca6ccc	1	88102	7389746	6000000000
9803531	0x1bf9ccb73b83dc99d10590c10bea0a543e20163ebd5ade58fd94de23471b3959	1	88078	1759963	13000000000
9803531	0x7b5d9bff582d3eb492869789a49a94a6c48bd1db41b439179aa27b2237d40728	1	88078	1848041	13000000000
9803531	0x7daeae17f8b8ac749ef895e100975c8364a6539dcc9f9d751447600368acbc63	1	99825	418696	50000000000
9803531	0xd8c3532866a13baf91c65b2fd544d840285039a3facadcf4ef4b84bf60102e70	1	99825	318871	50000000000
9803531	0xf9577a18567a0426bd75ccb9deb21fbb791d54f965214631873a3217aa9532bf	1	99849	219046	50000000000
9803531	0xfca5d0b5fd28ff8b84b87771d24c6ef8ce9cf6fe99370c82cfb02fc1f2b1b9f3	1	88102	1671885	13000000000
9803998	0x28547d10ee16f78d3e0bb0976866644ffdcd33789c9f112e81270add923e67c8	1	88150	1105467	14080000000
9803998	0xea844deab779aab65dadc7f60fb20332136da0228a2ea94f8fa1759828dfe48a	1	88138	1193605	14080000000
9804441	0xccd9cc5f8c5539f89a4375014be6f1029d946a211ded64f219c5dccb82275284	1	107689	2356488	7700000000
9804443	0x2f85e492c3c22bc6d84bff501d88b667697678ec53e1208350cc1cc6f88fea7c	1	92689	1397473	12800000000
9804445	0x6fd50fd0b9335005dcab5be893d984c6df649375ee95d6ead98fc26829dd1d9f	1	92689	994220	7128000000
9804446	0xbe84179515c47941e11ca206cb80a1c3f72ca51634fea3ec56080a5c1cf46e92	1	88138	1646868	12800000000
9804446	0xe2f59a7e7d9da5985a70b933d364c999dda0fcbad1c62ea12dcd6e3df90b931f	1	99289	1558730	12800000000
9804465	0x20e3f2aff852e68d7147e57f6b7d92a28de48b3d0c7bb89213f1e9f6c384c04a	1	107689	3238424	6000000000
9804465	0x319fa4ae2d20af5f97d4becc04bf35365bf007f49d2a6d5584c3eb90937ecdcd	1	92689	3130735	6000000000
9804465	0xab9d26eb072dcfd01eb66ea8b23cfee4a51b75d329426b32dd751c22845e7506	1	92689	3038046	6000000000
9804466	0x7f5f0cca92825eb3be931016dea224531d64fda84667997ceef7d8f2c97c8e69	1	88150	1198732	12800000000
9804466	0xe755df7b1cc2c1cb5fd900413c6bfb189287272ad2d6c9e6b55c29218f9c69bf	1	92689	1110582	12800000000
9804492	0xa536a7de465fdf6cf13641ebe72dc24f3b0202a64a516cf0efab36be6ade32b6	1	107689	1635120	6000000000
9804493	0x1257b34d93720903fd80ebd2902042d08886f68464092816507cc86f873e9b75	1	92689	2102680	12800000000
9804495	0xefe2df8e204d69d67b5022bd183590c005c8bcef25b6941af2bba1a57fe3e93b	1	92689	1346628	6000000000
9804497	0x4523c8109b1ad8ae9ecdd961f7aad5985b2325810c98b9c50524a68113fb284d	1	92689	2517240	6000000000
9804501	0x129fde15836bb5068468fea615a5a55e6e162c810970100f7789cffea5384fa2	1	92689	761603	6000000000
9804512	0xbb0a9ab7b0288a7568714b4f23ac912ef429386f8a1c3e9ad79bc699afc4a4e9	1	92689	1933028	6600000000
9804517	0x3bb0e0c3a50ab77c3c4fd5604b1381e5a5957bc8ab1649e64bc248f836a30f74	1	116914	116914	100000000000
9804838	0x152f85776b4a8feb568d53fe0ba58841fb611d7d4a291aae4568197e1a4642a8	1	92689	2652225	7000000000
9804838	0xb7fc83c0c2f62e6a7c677e020e34f60d1f273e979498a28d4c3b4bd9eeef0d15	1	92689	2559536	7000000000
9804850	0x0df3f8ccce7f0a4ae4a9916d19e09eb3f11a8a8677529af5a74423d61ab36f84	1	92689	9808776	7000000000
9804851	0x52070e32219956a47a949d7963cc07fa11f6a94b215731d88ea103fa797f4455	1	92689	2975725	7000000000
9804853	0x310df316bbd5dec12d6a73aee67faa0993d5893acb194edff59993fea2f9b24a	1	92689	4334760	7000000000
9804853	0x5318791d383387379ad7097c7d403a75f81babcd6ebde52c675a306cf22fc275	1	92689	4427449	7000000000
9804869	0x9170adbc2a9e41e5256abe211bb127f03e5abb64d0a88d24a4d631271782e534	1	92689	5315163	8000000000
9804869	0xc5e8f6b394f8529ede0bc5194847d86045a768cce34b8920b6f580c4c20cf995	1	92689	5407852	8000000000
9804872	0x660a9b37ab3d921ea1fcf3b4406c198bf33f36346028b038da6664fc589a0e6b	1	92689	5974353	7000000000
9804872	0xe87ac0d61e751a6726f9d29fb0788726321e29f78720ac55693c33434d744aaa	1	92689	5881664	7000000000
9804883	0xdbdc97ea178f744fa47eb1c8d6e0bccf1db98380e60aff3f740a4158e4a77873	1	92689	6690357	8000000000
9804886	0x0cc7cc2c663aa9da190af2b1448650501181258fdb1162b66fccd7dfba5366ed	1	92689	3725824	7380000000
9804916	0x1fead7b50383d334e82da46a18b1dd635292c9da65262865389e42419d4410c6	1	92689	3688551	8000000000
9804919	0x53d8b6e6e220660cd89efd1d6ae509e77f95b4f81d816863a94d05ae50dcf830	1	92689	7301550	7500000000
9805066	0x27d8eb06d54c1aa861c2ef2269dfec8fdc06ada61122fcdc162ac89e306f23c7	1	92689	4979085	6000000000
9805086	0x1ca47e33dab6aeb5cf1da78403febd25156942c9277c58ecf08403b0bb65a25b	1	92689	437867	5200000000
9805086	0x378159152a5bfee0d9706aedb0d1ec438962142ffd005f29a2fdcfb9a51e7477	1	92689	345178	5200000000
9805086	0x95f6e29351fe2b02a21e71f93f2b326f84a4428004b72854a7f50d7564310683	1	92689	530556	5200000000
9821056	0xe0076f805c4bfc47932a45fad6805f5944a2a40b0da3f48abe6690d5f851b4d2	1	560401	1631202	20000000000
9821057	0xd0fe20339d581b2f1b00efe5bfd9087a138ed4f2c77e35e321f64ef74cffe994	1	88186	382186	100000000000
9821059	0xf4b384f3938337e7107b7bf010901e79e3576987ab0696530802bb99cddb2415	1	107701	5091281	3200000000
9831939	0x5c3790e1899be556e78d8f50fb24547a097758e1cfc471de9d3863cd7272a0ab	1	99837	99837	100000000000
9831939	0x6df8b9acacd7a5dc253216e732d3813e7056b06033de988191f4e14de19704cb	1	89045	1652446	10880000000
9831941	0xc63944caeacf98afa26362457a17673b84eb1bc0eae7b689105370cf49d3ef18	1	99289	1958286	10880000000
9835496	0x34e883f9dae1b79295faa911c45ce05b4f68e5acdc59ffbf09ef930d35b513d5	1	99825	120825	100000000000
9835496	0x74968d98f3abbf3690260ffe354068010e7cbf9cab31cf79d2e1c4de926d85c6	1	89045	9294159	8000000000
9835498	0xe6264807b98b4b4428b0e31598cd956089fdad7204d2f0dc4c7435418faf781d	1	99289	2572042	8000000000
9837102	0x8371a2e3c9c26ed41435bc49b9a1d71917e5f2fbfa929d2fed139f34395dbb05	1	92689	113689	100000000000
9838166	0x9a6aca6c5a7bec68e66398ba1bf6b1b6da337a83ba50b681a3eeee0b7a22e327	1	99837	520428	50000000000
9838166	0xef27aad0085c5bcefa6044b75c97158d95386a77ad179f17fffaef6e3905458e	1	99849	641277	50000000000
9838203	0x03f40c15f42e2a6945d93dcbff5ba8c8cc081cd0439967b66a205514dbd1d6df	1	88150	1116652	11456000372
9838203	0xc6486071ff5e3d03096b944a5d109867bcdabca45c311a8290d2b34df0f4d0b0	1	88138	1028502	11520000000
9838205	0x5f26d3ec202167f57c28bb50c76a6b4fb9a72376266c07529708eabe95f00a47	1	99289	609192	9600000000
9838205	0xdfae616ed946289918004e38e29ba37efd99f2216f50525cd7f55503c9db672c	1	99289	708481	9600000000
9845758	0xf87d46d50faa41265f191cdf754c198479c1bc17e7229c304e2582294f19d960	1	99837	304730	50000000000
9845761	0x0b6e1ae765bfeb329ae47412a76a8df9defbcaf9e6ef471c09c1bc0a9cb1411c	1	88150	5232076	9600000000
9845763	0xc1fdad5f390ab44d58fa9e18d1d532d5d767dd103f130c1beef467b4d72d7b86	1	99289	1551885	9600000000
9850858	0x1b55fa9870fb55075fa97bcea0bb74cf9629b8871338909cbfa7efb50cad0951	1	99837	370505	50000000000
9850858	0x4f8eb386fba266b1cc67475370d62d292f945b81a024496c444d39455aa153ea	1	88138	3574914	5872734982
9850859	0x1b823965a9bdd341bfda766278e4f13d2f03648d106574e61b78a9d67c7c9b1a	1	99289	1297656	5872734982
9851867	0xd453e5ba18d2d72373f05fe3199a4fef0cbe027a31353133499a664f59526314	1	199693	8253221	2300000000
9860939	0x6908e53c1f9ba6dc4933c862570204224268fa8b81e88c88832fdef16c3ea45a	1	88138	6501336	8000000000
9860939	0x938008f378e10f4532c5ee4ab56bf7ac6a63009c2f6fc9a4949b2813a78ea6d0	1	99825	315649	50000000000
9860940	0xa4ce60b4821c6625105d877f35433f50cdb1506db397c3e530dc2214e705346d	1	99277	4559543	8000000000
9863076	0x333379b2f13efcaf0d35f65ef10a48610f69c184ea73b529ab804ca386307b47	1	99837	1200129	50000000000
9863077	0x7f7ede741439687386acaff2c38c1741c386f207c06f2628eea1df6ab6e3d847	1	88102	1813279	16000000000
9863077	0x8d1547c66e304716a838e365c95e673ffd3a42955793a477bc7ffb97c7445f03	1	89033	6382514	9600000000
9863080	0x797837fc23f3bd4d7fbca9597d93225db5615666bee9f4e52fb5b822c074d9c9	1	99277	8260824	11520000000
9863916	0xc0713940d83e5382ff68a4823a9a7594fc49ac5dfe2629ab911f16a8d5368703	1	107677	290218	16000000000
9876083	0x5d6e01bf0e9f1c628f21c103ea1854655aaf393ad6d408efb51b6e642bd72fec	1	89033	6200620	14400000000
9876083	0x64a424097505b71b93ad2a67070fa3f1dd7162ec061ebbcc26ef69a4574a9364	1	99813	768261	50000000000
9876083	0x9797bcf186ca9eca757dbe2cebcda68f75b0c084040599ac5de0a0b28d74bd68	1	88078	6075315	16000000000
9876084	0x4fef64645d6a167dc7d0365451b70c3ef2353f978ae90760987fe7d756610a5e	1	99289	5916166	14400000000
9876643	0xe2294c35b33309c6a9da029609081279380c77f0688c764d22ae471bdd840dbd	1	221950	4559862	3000000000
9880143	0xd7869531cb602d6c88945697e5568a88d553ee15df7e62b43f50d518be1b49cd	1	99681	125890	20000000000
9880144	0x50d2172dc2cdbe6f65d1bed5c5fc34bdd96699d214c77c168f6d199efd8470f6	1	89045	1252794	9600000000
9880144	0x73eeef3218dc3d429451d7a8d4511a92c61a9324cf84a91d3350d3498be93228	1	88090	1163749	9600000000
9880144	0xdf5c57a57463bcfa2dadc4e61379c295c62a255520693b5bbf30b723d36b6db9	1	88102	238351	50000000000
9880146	0x4d4f9bb503b9142d173f6cadf935fdf8593d9c011fa6142f611a7a12fdce34fb	1	99289	400454	9600000000
9884479	0x366e6d9cd4254c9ca0bcf4db2cdf5093b65c62a0eebe8df9f5ecc87c7774f741	1	88138	1067025	17600000000
9884479	0x45e94699a6dc33b95a9139da99c037f3756648d1e1cd5c959d38f5cf08312f4c	1	99825	265333	50000000000
9884481	0xce10ec4c3cb642e9f1a2fe37cb103a7f11337f1ebd8a871b098fc69074049ea2	1	107689	519367	16000000000
9885545	0xa10a6c224c33fad31df665a4a90525376c44ef878a8cee8f36a07569533affa0	1	99873	99873	50000000000
9885545	0xcb70543a07f18e0fe77319a60d0b26ebcf53ab8855da9591aa3a5d81e741d7fd	1	88162	861814	8000000000
9885547	0xa66a4d72f0f25d768a820a15f541c7c4b0df10e0bed6845e802e14f446c27f9d	1	107689	1452899	8000000000
9887170	0x4cbc4c27a7cad29757a0b3dc9ef3b97142a9e4ea02ffcf7eac090afa1ec0f6f2	1	88078	1938011	10423703766
9887170	0x53928e72315e5cd30a9b570d880d354201df08f8fe2fc6fbef6742c8804a89dc	1	89033	2874908	8000000000
9887170	0xcdd1c8062a8c65bf0ef2363339862be3862f68c4840b63cda314606e07694dbc	1	99837	386846	50000000000
9887171	0x09c0bd9792ea1a39e425c8248d350312117cb9eee8137296e0a90f22f097ea7d	1	99289	9665588	8000000000
9890069	0x13e3663a72109c9c33bcfe4c2eecd8f26fd7a1c096e71613016d5b568edcb7c5	1	99825	1155768	50000000000
9890069	0x24d2dfa8fd77db36a907c98c29d09c0469345d4d51feb3e25210507ed9a71453	1	89033	8490181	8000000000
9890069	0xa917512cbd6b848d7fcac018d738fe8a24d9671c0eec1b75728eca29b9a8147b	1	99825	1055943	50000000000
9890069	0xb18c4560b86a933be727dd24ed24fe1c022f705a0a49498cb2dc978fc83c6b60	1	88078	2328487	16000000000
9890069	0xb92630c792b69399b58446801ebfc39aaa1ea382e1e4fde12edba62dffc3f501	1	88078	2416565	16000000000
9890069	0xf91d6cdf75e7d144083600812843798a855ddab9234fbdfe72aff3646379b247	1	89033	8401148	8000000000
9890071	0xb48f37cef424483829a167992642fbcf9cdc103dbfc2a57eb37da427445ee95a	1	99289	3721167	8000000000
9890071	0xfba7db55e795444af9f874f22770e16cb631aa71dbd69522112dd4d5d72aba77	1	99289	3820456	8000000000
9903569	0xdd75940da2e1ed30fa8a27e90630cf47c3c84d280501ac6691a58c79c6e93242	1	99837	393146	50000000000
9903570	0x04429ba0e7c0e34e54ea42c7d5ea5c664249580d13bdf03cf18c989bacd25154	1	88078	1673056	16000000000
9903570	0x3f4ce7886929a20dd1044d72ec395fa1bf411bc6f51940e61b8b654ef0341b2a	1	89033	2672311	12800000000
9903572	0xfd42c72d6300da1056ef15b6ffc5d8a648a76414f7cb28c1e3aad44ea19c4adb	1	99289	3286905	12800000000
9911076	0xeaefd97d031bab96995046b0207a190c9bfd6f60639698ca9f4bbb2fb97ff842	1	99873	120873	50000000000
9911077	0x1b74369956279c97735da8f0a5a11996363efd623acaae8925268077e435dbf7	1	88162	9835488	6400000000
9911079	0xda9ff1258164a0b1b91a4aa433468468e3f50550f7676fc7e4fc2ede447a8c86	1	99289	5212352	6400000000
9911622	0x6c8e9c6175f2a5a462cbb328d7d0d4b73aa2d5e76814189befb59abc9cff23ba	1	561248	1589228	15400000000
9911623	0x0f2d5da9a3966b5076f44dad85c41eae7c388e67ab915d13d2c167fc80e11dbe	1	88126	805345	50000000000
9911625	0x15ce5c01571267461978267198a74321099b01010e19da02a1eaf286763eed70	1	99837	99837	50000000000
9911626	0x1a0a74336459d669e7ebfb1c05d622cc0510a581515342099ac162cb667b80e2	1	88138	4888198	7665865920
9911626	0xa447aa083b8aeeb5d625d27cd3ada5cd62ec76ff45b2acf567cb5978eb29ae4e	1	88162	4800060	7665865920
9911628	0x0439c94d88b0e89ee4ed53052de00afddc56fa1bec9370644b13aa4334d1f749	1	99301	8012177	8000000000
9911628	0x49ab58c44a70036bd07fc69d8ec6bdd8dc70e9cacf0e2400695e286a9e8c7bbd	1	99289	8111466	7665865920
9915429	0x2dfe83b5f8e2c4107401c26e86b348ea3f080adda3005f6c82f0195a718e9667	1	88078	1819018	16896000372
9915429	0x634ebc7842d5cc27d0e55d98c8cb7981e504785b7f665c4f4b61a27cbb6be63c	1	99825	562264	50000000000
9915555	0xf5147ac8ab8b39bef25f05d97d2564577524b4a7e2c366caf70b9f66e4d43573	1	89033	3415989	9600000000
9915557	0x08caa57dd52f1076990a80dc6a2ef69f7d85322e85c6e2a306c74b1575f93532	1	99289	3086702	9600000000
9928379	0x975582a99e054390d39ed80d4c4735f9fc97668a5d8537ff6e9ff5edda6686a1	1	99849	517253	50000000000
9929111	0xb8bfa53101e5199c596dc1e624fe0b5270efa07d4a457143d24ea1aaeb1d0bed	1	191014	7512111	11000000000
9929747	0x817a8bf91f261bbb7fe73e2e08a4691c4becc052f29334cb460f51130836d67e	1	89045	7592971	12000000000
9929758	0x2185513a053fbb1a5ad1f7b10fdb49049c7bf2a5f58edbde75789350308a2e8d	1	195493	4870887	8000000000
9929783	0x9ae09eded7e7008432a6f4e1396c05dd45f6162ed61b17da8c5a78f4e364e910	1	92689	9555945	8000000000
9929794	0xb03063526c97330cc60439762bc857f862eec03d66233c44f0b9276c7eca7b8f	1	221926	5627167	10000000000
9929799	0xee270caaccd159ddb6edba9b1b98bd8503c3b916d20ceeaca4b28991e26b1edc	1	121788	9396847	8000000000
9929838	0x3a101238a26ebcefcc7bcf99793da419092421ed0a2fe589c6826ce9107bb4b4	1	199681	4503221	8800000000
9929918	0x2e290649e01c2dd8f8f10174d3ea3879b25c30c1b35b82474d69a330ff60a0c2	1	92689	2538399	16000000000
9932144	0xaf644bfe33bc7b94fdf63140a4e5459957c54331ba85da7a4e403077349b5afa	1	99825	1533778	50000000000
9932144	0xe1a483ca2af05947e64b43587224a227dd285bed5b6eddf3ec95b2d3b4ba0561	1	88138	3910932	9600000000
9932150	0x003b20fd5eb27889d7aa900b2e54ed96ecd7eaa2fa264ee330ab170d7ccf5e86	1	107677	5325665	8000000000
9932791	0xa92064fe3eec4c69f384f4289c83d01d8f5ec8dba100b201f8346715ff7bd4ba	1	221950	7000171	5500000000
9932793	0x1f5b4b34466ce35d6f15b9972ef6369969b02264b7372ad8c6160e01e2f0baaa	1	92689	2495948	8800000372
9932824	0xf0fc844227fff0f0fa184befa6fd09d30f577b9429327be3c782ae2dc9b85676	1	121800	9820921	5000000000
9932825	0x908537a6a773938b2d54504c646f8e3657f6d3d74a278ea5722fd8f2df7a6854	1	92689	5768326	9600000000
9933046	0x7c9dd5401df8989f4b818f139dd3b9f5cf57e4b8f37eeff3947e3bec3fa710bb	1	121812	5850612	7500000000
9933254	0xea92e3d14ee2e1cf6807d73184e3cfef31464a15f59a9338cd21e2a1ee2bc26f	1	92689	2156017	13200000558
9933258	0xee15883c571b23e904ff4a437142535e6c47b2ed667172c6bf05e30e473c9788	1	92689	2993121	5697608000
9933363	0xe36394779cedfcd24059d743569815857eacd350c809635fd5b712d2ccd8495b	1	92689	3113578	9856000372
9933516	0x072c7d17ff816cf33d9f8b6f7bd57c857002dd3fa1ef42f529cc648a5b0ba7a4	1	121812	9675411	5000000000
9933696	0xb58f1238193425518f7f463bb4608691105e8d0ca0474adacb0909d4a8a3a308	1	92689	8307369	8000000000
9944468	0x3c4e9abdf17847dccea07acde3e8769bfd1ef7ea8a768f6e88f6fa8fc420a8a7	1	99825	214582	50000000000
9944479	0xd92250b0674be3412673c624ddb10df0bcad0dca213dda0fb42a0dfc511f7f12	1	88090	8751600	3200000000
9945160	0xb6fefae8355843f03d9cb1128fb43ea270325a278947846021076083c84cb8ee	1	198271	3938213	6100000000
9945873	0x85fbdf375de72b5772457329336fb4ea4cb50cce8cff65ec7bae9a2644a3649c	1	89033	894080	12800000000
9946029	0x3e771d2f963818018c83d571f62f2bf1ebcebc8fa0fb448b35bca0169647796b	1	195481	2447251	3000000000
9946031	0xa36057f5b366ec51777ffc534d26578d37f38f8315ec6e9e2cccff29e3bbddb8	1	92689	1902018	12800000000
9946053	0x4c42f6f916a625f6ac1bb22b8ace419db62d03e3df8a1569325a4a141f60c795	1	92689	365325	22500000000
9946101	0xf0d282b9e4e06deaf774149c88d7208f9da03f82b05c953768cae70825363a28	1	116914	116914	100000000000
9946104	0x9a0122f33869670dd53fab41a082b30bb0b43c05d7122f4dc6bb3df3bd93daff	1	92689	261847	5087150000
9946106	0x5d180263fe034feeb311645f213743a6d494d1b37bbc89aac26faca87c6088e8	1	116914	116914	100000000000
9946114	0x9a859eda721842f9f02699faaa261b34e96030f245e031399042037a7c300a45	1	92689	7062964	5087150000
9946125	0x1a7a485da84670090d7a107fb049bb1acb50c4f7b088ddb45027fe0a461c7401	1	92689	92689	225000000000
9949077	0x735bfe9016d28f32aff0c3080501c672e274fa77391ea7e90c51d7b501e660bc	1	88150	610601	24000000000
9949077	0xdb532a30e318aa0fd9022be80696f9850b3eecd818c34081cf3677e94d69edb5	1	99837	448185	50000000000
9949176	0x68c9b285acf48f717754fe51f1411cabc9bbf1a763a2a546012f736206fa8f79	1	107689	695266	15200000000
9949411	0x993adeb851093d661911d0583ee4599b921f8ea239722fa664d2e4c137936f16	1	202738	6303320	5500000000
9950232	0xa951feb6583dcb043d7aaad60d73d1fc808f9edc45cc2fd8b3370f3f09324311	1	92677	3420963	6200000000
9950424	0xc2c5a1ec97359c403bb70de23d8c61d96d328270f6735c09eacfc09772490f95	1	180493	9088770	2200000000
9951189	0x10d994685bdfc5f20ead168e3acd399b0d7ead58352919bd8ad94978d06ec259	1	552471	3291199	10000000000
9951191	0x6141e035ca2dcf1ee5759e56909a4fae4f6f8f25a3d2f5f0d2e87a6070989a07	1	88090	124461	50000000000
9951296	0xf55fa826603655bb6bfa719a507c35601cd5e22862714e4866b35c55092afa4c	1	198271	9659256	3000000000
9951330	0x15d0f1f00d551849f9ba65152577a463e3dd744d007e3b09c17b4e7a30a22f9c	1	191014	8331671	5100000000
9952221	0xbaac50f3d9210988a39f75d23c78fbc76f70d8d220488b2946e094a878c7aae5	1	183259	7339684	7000000000
9952655	0xb74672b6ed03eec85e1aa49fbd069117be3d32c7b60d0756b1c1928c2e7e966d	1	89045	5948287	8200000000
9952763	0xa674a57a24e3c165d124d15b35378434d0db37493a5104da6e8d03e07604762d	1	131914	131914	100000000000
9952764	0xa767c1a14fc7b85daae8601be094a8a8a7e9008dd80f10a7a3b6a6f6a449a8de	1	92701	5413902	8200000000
9952765	0x1b2f4c47a2ab389fb7617922c672d7b40b3fb70106c85769a8bb7c33414bcf1f	1	116914	116914	100000000000
9973301	0xb691b4fe14c426d5fdc08d91df1ea8d15273dbf00bb50207b1e8a4db967c7498	1	99885	2228227	50000000000
9973335	0x494765abf14461a20eb68beffadbe28319e2d7b6922bd9a43ea4235766fc46c8	1	99681	5349194	50000000000
9973353	0xf80db8e99666a9d5deb664ad2140cc92df6c89cd731a84ad7b0b8351a16d3828	1	351912	2027503	215472427498
9973551	0x1e3ae8474b95ad79b5765dd3c6d28ddba4f720b2f2e85445d65fd26b2b7de757	1	99813	1284361	52800000000
9973551	0x34d82ccd114f9665943c95e0f1cc8102833e9e81a9f2e9eb94e076e6c9331bf6	1	88114	1372475	50000000000
9973558	0x00935fa8aec05317c32ff5719a835835938358eeb18266573a62af6c840face9	1	88102	4639889	50000000000
9973558	0x5afa5b67ed2ee116f5957aeedf08ef9b96b5816c03cd6a2c414456d0f5a8b2ec	1	99789	4510566	52160000001
9973660	0x878e3c758f2641a804dab86ab79a0fad6661185ebcd0f2e9471292de9255e88e	1	88114	1253642	50000000000
9973957	0x96077f8bd7c6e19b3959eba46567e6a1b4d86ec70769081e783fe63d338fc8e6	1	217471	5556109	21000000000
9974125	0xbc3a24b2e7c0520bf4e1c0676b53fc3549077ecf9cb1bd7ae8e3aa227b5bebda	1	217471	3495482	20010000000
9974243	0x28b1c4962ff096f9c4e4a5fa710af8a430060ee271c8c1564a80e96a0ad9c440	1	217483	2933794	13000000000
9974277	0x880ff2674812744eac1571250d69eb08080bcccb19941bf25b093f5d9cde8e0c	1	88138	7326719	27000000000
9974461	0x0155782b8d572841df453773b3fdd882cffa8a720e4869e9f3c617ad2c6ba2b0	1	107689	703008	32100000000
9974552	0x2a73a37add1386e5628da30cbd1e8546fc390979ab4e3b79ca28ac16c709fc3c	1	217483	9081931	15000000000
9974593	0xb13ff6bf488543ca74ac90bb0831f2fddcf9503076cc2685339eacbf35f316b8	1	183271	8921926	15000000000
9974665	0x59be0f9679d07b1f8e04b9e5d2a1be860ff0d292fb2cfb5560b494df7705c1f9	1	199669	9526245	16876764692
9974683	0x68a318524366315f39f86a08910bebb536b5771096e23b258e48ef543558ab42	1	89045	2550614	32100000000
9974725	0x9ed1e59dd379a26e6c45a1bf64b11b4a1d429c228d3c67323a03188d125afa7a	1	236926	8622511	17000000000
9974782	0x06f041540bde304ea57743026bada7fcd5a534d6897bb9e2f972caa710d419d4	1	89069	1489084	20200000000
9974783	0xd45dbfc710f416827b0e103dd196e541d65b3485c67a3377c61b6f4e1a6eb588	1	99301	4156623	20200000000
9974803	0xc625c61820061f601a97f39fef33f78620aa844298efc1af3bfbd6e494416a13	1	202726	4517654	13200000000
9974844	0xdacda39d614b75d2db973bce18c927b849256898fd517c7099df2ebaca845615	1	89057	422762	49950000004
9974848	0xe53d3c9e594c62a69c8d9c3dc20c7128180f6bf435e7df9c6467b3fe51a160b5	1	92677	872415	20000000000
9974864	0xc95e86bf82f45aed92bf4d2043f7de5e2f5f57fc1e576d979053fdf35a75bd52	1	214681	4690320	13100000000
9974866	0xd08d06d1c2bf3c67183268b31d94533ad324e1b92c755a0f6b89c14c077aaf1e	1	92701	92701	63641608038
9974872	0x2df1a2cc8af49b2def6a2800afbe2480b892fa78336af287cfcfd89f320962f9	1	92713	4194980	18000000000
9974881	0x1d6e926df45b795fe27645d47495c426503b829c322f7b532e2920c65d4d68e5	1	187738	3778998	18000000000
9974891	0xfeaca9dc6c7109d039ac1905b1d632ba2e26fbdd07a065ed1a5461e37cf91fbd	1	187738	2158812	29770617070
9974893	0x15f5ddab4bbfd13c0a9eb2380f05678af765078011bd639d0923f51f6b913e04	1	116914	116914	100000000000
9974894	0x725eae4e2d3d5633870a24c4ba7e7bd5ca659d363b675843481955089f4bc328	1	116914	165220	100000000000
9975046	0xbe38096862f26bdd6593ac1087114bacfe358c92f340cd844b2e4955f01f9417	1	187726	8879633	13650000000
9975109	0x4f1943e053bd7a0e8126e1f0dea65c12fc5a6f71d9845b98cfa3698e9147b2e9	1	92689	92689	85500000000
9975154	0xae769eb77df64bcb9e9e11e20569421babaf85458f473ff995702f960b55a5b3	1	116914	233828	100000000000
9975167	0xd915077f3bdcd25d025f19cddda0558f84e1249cd8b4addc19a785712ec63c4a	1	116914	192912	100000000000
9975175	0x16d79b5d91b6cd6a78f63e93ebc5fd2b2ba24f6bf751d8937cf9dfe64cd6cd45	1	92677	185366	585000000000
9975207	0xf88634cbf44e2452f6a14d9fe2f431478e18c3ec291b61bc8044940aa49202e0	1	99885	322725	50000000000
9975208	0x904cfd91a5f53d2db50ed0cd000e786e0f776f533542aa044c36055f12847694	1	99289	161314	50000000000
9975406	0x3e0e841727d775b006435fb2058a22ba408ac58876dd03e4f11dccabfdcbf2b5	1	221926	2308688	14300000031
9975541	0x95e21999a4000ce856c00b275e622c28b7055a601f542c6f609a66a3347bcf2f	1	180481	6408471	12300000000
